transaction_id,customer_id,transaction_amount,transaction_date,store_channel,customer_name_token,card_number_token,email_masked,phone_masked,age_band,spend_category
TXN000967,CUST0105,3413.35,2026-06-10,POS-Store,TKN_1049cfa9de088ced,TKN_41c6321d27f425f0,k*********@example.org,******2637,25-30,Medium (1000-5000)
TXN000968,CUST0123,4219.15,2026-04-14,E-Commerce,TKN_d69aa5d85700059a,TKN_563b11e8c1c8b9e5,s**********@example.net,******7842,40-50,Medium (1000-5000)
TXN000969,CUST0074,832.97,2026-05-11,POS-Store,TKN_6665311710d3d246,TKN_7c3f731a618c7689,c**************@example.org,******5503,40-50,Low (<1000)
TXN000970,CUST0074,1308.16,2026-03-12,E-Commerce,TKN_6665311710d3d246,TKN_22479263679c40e9,c**************@example.org,******5503,40-50,Medium (1000-5000)
TXN000971,CUST0023,367.19,2026-03-23,E-Commerce,TKN_0b827098561624fa,TKN_e71f8f247cb62654,h******@example.net,******2926,50-60,Low (<1000)
TXN000972,CUST0137,3830.02,2026-06-15,E-Commerce,TKN_00e902eb41c31f6a,TKN_f69d33e3d0fc7575,s******@example.com,********7898,40-50,Medium (1000-5000)
TXN000973,CUST0045,3068.56,2026-03-29,POS-Store,TKN_2e8e7ff6c70f560e,TKN_17ebff26a4ee4165,c***********@example.com,******7230,60+,Medium (1000-5000)
TXN000974,CUST0046,1589.66,2026-03-19,E-Commerce,TKN_d05de67bc1ee510a,TKN_8bcc8dd1ebcf5735,e******@example.org,********1606,60+,Medium (1000-5000)
TXN000975,CUST0102,461.88,2026-06-07,POS-Store,TKN_9c93b62d0fc4868c,TKN_ef5c0cb1a9821624,i*******@example.net,********6400,60+,Low (<1000)
TXN000976,CUST0048,259.36,2026-02-19,POS-Store,TKN_c58ee63d989dacff,TKN_c17899b133a6f026,a*******@example.org,******5839,40-50,Low (<1000)
TXN000977,CUST0010,3941.92,2026-05-17,E-Commerce,TKN_6d706890c91d9898,TKN_cc3045543fcb609b,p**********@example.org,******5521,60+,Medium (1000-5000)
TXN000978,CUST0077,20862.99,2026-07-24,E-Commerce,TKN_860432528c83016b,TKN_9bd5cdb2372d8b70,b*******@example.net,******3704,60+,High (>5000)
TXN000979,CUST0086,2684.57,2026-03-21,POS-Store,TKN_585e4d85fd3084e7,TKN_0166f08589089aea,m*****@example.com,******6001,50-60,Medium (1000-5000)
TXN000980,CUST0117,4141.82,2026-05-26,POS-Store,TKN_24a6c27d01cbe6e3,TKN_9aaddd9484373054,b*************@example.com,********4634,60+,Medium (1000-5000)
TXN000981,CUST0035,439.0,2026-03-09,POS-Store,TKN_47df22b0111bbae1,TKN_f83b8e46bd9bf1bd,b*********@example.org,******9608,30-40,Low (<1000)
TXN000982,CUST0070,11525.78,2026-04-11,E-Commerce,TKN_d71552f4daab6b6a,TKN_2c6555131eb515a8,w*********@example.net,******5811,30-40,High (>5000)
TXN000983,CUST0029,3350.49,2026-05-19,POS-Store,TKN_31c8d748d4b0573e,TKN_46daaff11cd88171,l**********@example.org,********7820,30-40,Medium (1000-5000)
TXN000984,CUST0042,393.76,2026-05-17,POS-Store,TKN_3070ced519749549,TKN_4e2cc4e3d800c236,a**********@example.org,******8665,40-50,Low (<1000)
TXN000985,CUST0166,1104.76,2026-03-21,POS-Store,TKN_7a9ba4dc0ab140bb,TKN_20a6a97aae14cdd7,s********@example.com,******0514,40-50,Medium (1000-5000)
TXN000986,CUST0048,839.28,2026-06-15,E-Commerce,TKN_c58ee63d989dacff,TKN_aba8ec569bfe3417,a*******@example.org,******5839,40-50,Low (<1000)
TXN000987,CUST0087,541.66,2026-07-17,POS-Store,TKN_fec91b5161340ec2,TKN_2af5745a2c364802,d********@example.org,******6418,40-50,Low (<1000)
TXN000988,CUST0146,942.7,2026-07-27,E-Commerce,TKN_6d4b81a3d5bdaaf6,TKN_9cdb312876ff31b3,k*************@example.org,********7459,50-60,Low (<1000)
TXN000989,CUST0045,457.74,2026-06-23,POS-Store,TKN_2e8e7ff6c70f560e,TKN_a6e93f3cc873752d,c***********@example.com,******7230,60+,Low (<1000)
TXN000990,CUST0110,19313.03,2026-06-21,POS-Store,TKN_4ee6f5f3ed55227d,TKN_42ee0ee04d0e0e2c,p********@example.com,******7596,40-50,High (>5000)
TXN000991,CUST0023,811.71,2026-04-12,POS-Store,TKN_0b827098561624fa,TKN_70ba1b412a85bc94,h******@example.net,******2926,50-60,Low (<1000)
TXN000992,CUST0172,2931.39,2026-05-16,E-Commerce,TKN_90c4dda0c1503147,TKN_dbac0129382c2f7f,h********@example.com,******7430,60+,Medium (1000-5000)
TXN000993,CUST0048,126.49,2026-02-21,E-Commerce,TKN_c58ee63d989dacff,TKN_2084cbe6464dd876,a*******@example.org,******5839,40-50,Low (<1000)
TXN000994,CUST0123,2985.35,2026-03-23,POS-Store,TKN_d69aa5d85700059a,TKN_63101837c8a7c781,s**********@example.net,******7842,40-50,Medium (1000-5000)
TXN000995,CUST0064,3917.3,2026-03-01,E-Commerce,TKN_0f45a74fd36c2be4,TKN_eb1cbd7ccd26a19c,s***********@example.net,********1388,40-50,Medium (1000-5000)
TXN000996,CUST0067,1635.47,2026-04-03,POS-Store,TKN_448c9246aab828bb,TKN_71e4b42b1f397791,y********@example.com,********6157,30-40,Medium (1000-5000)
TXN000997,CUST0061,1541.28,2026-07-04,POS-Store,TKN_c442a4d82a49e586,TKN_1b502a979821ca2b,s***********@example.net,********8364,60+,Medium (1000-5000)
TXN000998,CUST0069,3627.16,2026-05-06,POS-Store,TKN_165da5533feb80b5,TKN_65fe2737e2923b4c,t******@example.com,********4974,40-50,Medium (1000-5000)
TXN000999,CUST0078,6173.22,2026-03-05,E-Commerce,TKN_21cd9c7cfe587667,TKN_1276592be82ae3fd,j*******@example.com,******9397,40-50,High (>5000)
TXN001000,CUST0067,317.8,2026-03-10,POS-Store,TKN_448c9246aab828bb,TKN_55856903a5aca688,y********@example.com,********6157,30-40,Low (<1000)
